x,y,cost,temperature
-4.822446433747228,2.7666556230178827,243.05261967145464,328.05
-4.522967706292802,3.026918637466495,161.4271909105679,328.05
-4.664061410221825,2.916701261117344,196.83966389784493,328.05
-4.549209904850738,2.4855623332576267,177.22334906023036,328.05
-4.306302201739284,2.7694264354332754,119.5963974316063,328.05
-3.415002264835737,2.928922533579161,16.268871971941778,295.245
-3.6964603325338232,3.026976381914903,34.73792238182802,295.245
-3.2653534504303843,2.7417703958996054,13.332446385284019,295.245
-3.171719461542627,2.3674097860239067,22.895254585825544,295.245
-3.4039207212319464,2.3913370698048784,30.821796595337595,295.245
-3.4152248362067716,2.8093384559783128,18.427150770551318,295.245
-3.7767355887791427,2.6996281663124657,47.73299116433938,295.245
-3.749434867442718,3.085119803271933,39.257657836427605,295.245
-3.454828334036948,3.1591798793073558,16.994243758682966,295.245
-3.557136862902065,2.970167313692249,24.386803101752804,295.245
-4.549350763267886,2.1450351666744227,188.5012770513765,265.7205
-4.2188352097724735,2.5809637738064524,108.74611636712989,265.7205
-4.039972414436297,2.327835401785271,90.10783283936982,265.7205
-3.7612948250301272,1.9509477679500558,74.36590859654314,265.7205
-3.287437592965081,1.5521522140958977,63.91496122407633,265.7205
-3.1846483541301507,1.252202782805469,74.40180946435555,265.7205
-3.01331974440673,1.0800184305196694,78.97269253715116,265.7205
-3.341130895363402,0.9907968113680559,88.93095879001525,265.7205
-2.920317478257621,1.278147335693066,70.0933593799155,265.7205
-2.949011734238631,1.6749643182984553,51.424524949580196,265.7205
-2.846106406244017,1.2889065801596606,69.58596609040646,265.7205
-2.7271120934765167,1.5355665270988692,58.41425270622838,239.14845000000003
-2.480332704361298,1.8346760662126027,46.464438758002686,239.14845000000003
-2.6123164321675727,2.19648606853695,26.840392315556244,239.14845000000003
-2.7418163016851986,2.464313329972785,14.497974494679625,239.14845000000003
-2.8776473422798055,2.5318501785893512,12.057817680975472,239.14845000000003
-2.3861043417843204,3.013976435213591,5.346926564870083,239.14845000000003
-2.662393290751561,3.4406697667703208,4.956005232096728,239.14845000000003
-2.913108415443916,3.657315853214465,13.298965874140997,239.14845000000003
-3.062832207421367,3.389665426643766,5.171375146227934,239.14845000000003
-3.089075780021471,3.651601323891856,15.344375073129665,239.14845000000003
-2.301937376260352,3.061424741111484,6.972756587317232,215.23360500000004
-2.7578212899873797,2.6792636932562175,7.164586957577566,215.23360500000004
-2.9621338898349125,2.9791799317590835,1.7483821614979878,215.23360500000004
-2.4742221592032156,3.240515147909673,3.736238887687155,215.23360500000004
-2.1456819403946366,2.7827205132064803,15.022163206700558,215.23360500000004
-1.6509495054267864,3.1685454057750855,27.99797354319232,215.23360500000004
-1.6019261487755982,3.4661693821896904,36.32217929684341,215.23360500000004
-1.6022789142448992,3.659462895357374,45.7220685845687,215.23360500000004
-1.2908328400748936,3.2625978519686463,42.39885515987551,215.23360500000004
-1.0992832130981152,3.0309252902423367,46.888461650529514,215.23360500000004
-1.6478397404765353,2.568403750767681,36.88235925593333,193.71024450000004
-2.1466657603449613,2.7613712779740904,15.495147598698471,193.71024450000004
-2.4156405258909537,2.886913435324739,6.357588374967311,193.71024450000004
-2.7926600546284424,2.7383581608406824,5.476770251020148,193.71024450000004
-2.4247711888226124,2.61372087263152,13.008729390454775,193.71024450000004
-1.9859635801879476,2.704018954623235,21.742388709809372,193.71024450000004
-1.8963955845242948,2.4672134147744456,32.26064524672058,193.71024450000004
-2.1461399123033216,2.9592770339156047,11.949075786243236,193.71024450000004
-2.3133162927797755,3.240001467273451,7.20374185928385,193.71024450000004
-1.8841942345586902,3.4465677116277718,24.993802848090837,193.71024450000004
-2.1936147144870715,3.6398091969386406,22.93330500336588,193.71024450000004
-2.0618889711036577,2.7520074691043526,18.18803017926981,174.33922005000005
-2.132740882720991,3.0670627060389952,11.52899820300081,174.33922005000005
-1.6606695097941555,2.7192624704180695,32.10605035460429,174.33922005000005
-2.1229485892154605,2.5943331744035576,20.923800286846042,174.33922005000005
-2.4926966304143328,2.2112562078144014,27.81969394725442,174.33922005000005
-2.904809558300033,2.593573683100879,10.101852346700522,174.33922005000005
-3.130086712131347,3.0515073428816186,4.0883783417393795,174.33922005000005
-2.731491036260472,3.3519888515096663,2.297990476754496,174.33922005000005
-2.6354805256786324,3.1213959421974105,0.8817871809804703,174.33922005000005
-2.7743849197046324,2.759643751079576,4.955213138230796,174.33922005000005
-2.8306751459207136,3.0085278519526724,0.6079709493220167,174.33922005000005
-3.4696152472700117,3.36435063573566,20.103924435558405,156.90529804500005
-3.06523255336426,3.3824441722062026,5.054160593460449,156.90529804500005
-2.7455135188167765,3.0965355285558633,0.15832108614026827,156.90529804500005
-2.6014204044252667,2.6679451388925104,8.61590031888911,156.90529804500005
-2.1172308778114024,3.12647628726386,11.930380164818366,156.90529804500005
-2.5598847907249294,2.689302930739954,8.506880357986011,156.90529804500005
-2.1955782491408318,2.4128888024652695,25.567690713537964,156.90529804500005
-2.0420215859425164,2.2023379182497815,38.98721905038306,156.90529804500005
-2.4743055150868396,1.992705953662071,38.611563381770814,156.90529804500005
-2.640704072568641,1.5378076432946468,59.132513890213815,156.90529804500005
-2.527201358693871,2.3631130650351686,20.609575686549277,141.21476824050006
-2.759058046955206,2.50386950472758,12.958952312582355,141.21476824050006
-2.8475979279470334,2.8398671013672456,3.1808410885948595,141.21476824050006
-3.1049889000835527,3.206443815900732,3.4439655746230695,141.21476824050006
-3.2604307533903003,3.605452348057528,17.972128242520657,141.21476824050006
-2.974762718240768,3.7288254809899395,17.930207811895144,141.21476824050006
-3.169554092562534,3.8400894856123395,29.276421197401888,141.21476824050006
-3.2422968184871928,3.793034407231465,28.105959171885544,141.21476824050006
-3.6201060207618156,3.953825458161606,61.837853736307416,141.21476824050006
-3.161206248922785,4.165384056944162,61.66166763515205,141.21476824050006
-3.3412197663445573,4.125425512791553,62.99158322606127,141.21476824050006
-3.249848061864035,3.8823093981296477,35.11620474940974,127.09329141645006
-3.196805303666692,4.084445577622878,52.98325420649295,127.09329141645006
-2.7895165079814035,3.8511603410021307,25.821087438633175,127.09329141645006
-2.8363224020899254,3.802524694750051,22.08877396487685,127.09329141645006
-2.4867426265255377,3.86435629034306,30.570274780154286,127.09329141645006
-2.1042283697376885,3.9810570014126343,52.20358783581129,127.09329141645006
-2.1004978476110763,3.7568801310176405,33.151414327934845,127.09329141645006
-2.0629462245091306,4.064727658669578,62.81750180104271,127.09329141645006
-1.6598412757430872,4.067569778503829,79.62799496086883,127.09329141645006
-2.075227395018386,3.5862841735824835,23.989724781047563,127.09329141645006
-1.6420696278322922,3.409248462332137,32.840546099800214,127.09329141645006
-1.1268673852027848,3.879010101854277,82.12042243405409,114.38396227480506
-1.5794562556469656,3.3842162219996643,34.4824734262378,114.38396227480506
-1.3177203955095718,3.7953950298790833,66.95666559136293,114.38396227480506
-1.632144583347785,3.7900383659485826,53.52536015042338,114.38396227480506
-1.6477820716867395,3.3700318747358526,31.495569771236006,114.38396227480506
-2.0383858410129143,3.8364641321830186,41.3143955572058,114.38396227480506
-2.1174583283692656,3.750520968553937,32.14202037925539,114.38396227480506
-2.066784704696944,4.07466107216833,63.83480937992806,114.38396227480506
-1.7912656211370335,3.634090856484989,36.77827096598628,114.38396227480506
-1.828306185257286,4.03081958145385,68.19586807365522,114.38396227480506
-1.6978948019406201,4.401840864750291,127.8298119996844,114.38396227480506
-1.7223623493352473,3.8305755363496745,53.078069857566504,102.94556604732455
-1.745266329046033,4.272815919335723,104.02368891273653,102.94556604732455
-2.121610006372956,4.418957915673711,112.60169783770252,102.94556604732455
-1.9359365034792493,4.5732004124707135,150.65465646081597,102.94556604732455
-2.0786558156123687,4.100781398391074,66.52100098263875,102.94556604732455
-1.6232787473570076,4.329252372613207,118.6841286184692,102.94556604732455
-1.5267738660489907,4.346967936318455,126.20318049715365,102.94556604732455
-1.1873974656978656,4.126029775359315,107.94361949806299,102.94556604732455
-0.9878190197673175,4.114271674829861,114.84050733161854,102.94556604732455
-1.237543749324277,4.508879694875843,170.82509335247008,92.6510094425921
-1.2062141278026342,4.6574896209046095,205.7602948408962,92.6510094425921
-1.6398269959299125,4.381730785090888,126.94696036879641,92.6510094425921
-1.3334268933847941,3.883204691467683,74.0089603332679,92.6510094425921
-1.8090857848815185,3.7789411920454232,45.524057007654775,92.6510094425921
-2.2630188451723297,3.5718869192413285,17.539120249082373,92.6510094425921
-2.4445299112254153,3.3662482105203524,6.310183382513166,92.6510094425921
-2.4104717998144194,3.5364928054180944,12.319981284425896,92.6510094425921
-2.28003818786995,3.927254197333923,41.25249880192759,92.6510094425921
-3.0506353442891143,2.9702887335049457,3.1379064236166214,83.3859084983329
-3.1221904164124172,2.520981511742563,15.799602772778435,83.3859084983329
-2.801355290688541,2.628240742147453,8.648285664834225,83.3859084983329
-3.2053808568967543,2.617911127126617,14.816475198225893,83.3859084983329
-3.540036890038816,2.1723029719287963,47.60646442801207,83.3859084983329
-3.3344244729484944,2.3548113714555425,29.053986413392927,83.3859084983329
-3.5585189874482763,2.551796362135132,34.14202193740579,83.3859084983329
-3.6515976056140143,2.5297888272262,41.73556247546121,83.3859084983329
-3.3288753725020115,2.2123201074506795,34.79515805179111,83.3859084983329
-2.8458331722952743,2.009280856207606,34.53568789722027,75.04731764849961
-2.816612104537617,2.408604043285158,16.55522691056659,75.04731764849961
-3.2234356054042372,1.9260009970752545,44.16489227088035,75.04731764849961
-3.4640310166089363,1.5213034261548977,72.77157540288718,75.04731764849961
-3.3174632779137276,1.577922969428113,63.779098680711364,75.04731764849961
-3.467888096138607,1.715583754336555,64.13815584105284,75.04731764849961
-3.1712857873117124,1.600551725774551,58.33723872010463,75.04731764849961
-3.1620666345650386,1.755868201703994,50.68146982950135,75.04731764849961
-3.557403365314865,1.3925961941257978,83.55985528844994,75.04731764849961
-3.5065367661511293,1.309099318502212,84.09875787400397,75.04731764849961
-3.1144443618711177,1.5304626052961812,60.458986740518995,67.54258588364965
-3.580045951521858,1.6841600000847954,72.22035541258094,67.54258588364965
-3.0869223465554945,1.282756208951826,71.29362960935079,67.54258588364965
-2.840163569885431,1.7321233013790853,48.22763821296385,67.54258588364965
-2.5467272225032884,1.6678723711672117,53.865733753643156,67.54258588364965
-2.156811272569069,1.7819020965210879,56.63072965346133,67.54258588364965
-2.4017579415677175,2.0754445567022164,35.912825586157474,67.54258588364965
-2.7665904641451333,2.5610567926477827,10.904660327853867,67.54258588364965
-2.2210915685744466,2.344408776227302,27.730266904023342,60.78832729528469
-1.9556011960150015,2.4870731624582336,29.655786880399113,60.78832729528469
-1.810971772829068,2.2852402369030553,42.419158144759095,60.78832729528469
-1.6384933900978789,2.4880400364195268,39.95085723789991,60.78832729528469
-1.4162955730191529,2.050201113348664,65.96695125325387,60.78832729528469
-1.0400110708561225,2.125014962835468,73.15734034666582,60.78832729528469
-0.9426789793678136,2.1369264071453804,74.99042472430061,60.78832729528469
-0.8169089170335441,2.3328251880447404,69.6371980915319,60.78832729528469
-1.1171722351464022,2.1814468517687686,68.59142363602143,60.78832729528469
-0.8623933450561889,2.607616093954433,59.63142320863434,60.78832729528469
-1.7858151447565118,2.769200448024651,26.666831747959172,54.70949456575622
-1.5450339899149441,2.9317583134732725,32.27754696574595,54.70949456575622
-1.8995789611974252,3.2048372597049837,19.409726233203724,54.70949456575622
-1.8169458216830958,3.1156461234747983,21.797097969079864,54.70949456575622
-2.057411343310974,3.1537320249222303,13.845764129296297,54.70949456575622
-1.737344782200214,3.198243165072485,25.105136735785624,54.70949456575622
-1.5498309849652814,3.0415701120886265,31.366025500684565,54.70949456575622
-1.7142115845739756,2.8843607772058952,26.958317353791987,54.70949456575622
-1.6642509420799936,2.8984314882443596,28.497840174803287,54.70949456575622
-1.934835085024575,2.705189309932976,23.327635430384984,54.70949456575622
-2.5247774326647012,2.728953452300065,7.9132669291919004,49.2385451091806
-2.2809933382469456,3.1687793125982022,7.485765634546057,49.2385451091806
-2.4802946204966707,3.1632179075316995,3.115268706688134,49.2385451091806
-2.093460308111872,3.1453686549115307,12.69498177235773,49.2385451091806
-2.161969453820732,3.321212528581245,12.519304665569829,49.2385451091806
-2.2803741764377077,3.105282861545079,7.392266292027665,49.2385451091806
-1.8708696098800524,3.571708496327979,30.53307028750507,49.2385451091806
-1.6424785936673538,3.2431645750444025,29.112505101935575,49.2385451091806
-1.2309496316857382,3.6209274028156084,58.20058448591961,49.2385451091806
-1.0341702351098212,3.7827890739802266,77.17392838251361,49.2385451091806
-0.38946608040953556,4.124037929407008,137.72612700106237,44.31469059826254
-0.2374135816593671,4.024563038775683,128.14967176923892,44.31469059826254
-0.33954107890205043,4.415765498743146,189.69934197820226,44.31469059826254
-0.03849040876876575,4.419631803099072,199.3981502438168,44.31469059826254
-0.47029613961668915,4.668179521848293,242.44828440143215,44.31469059826254
-0.24182328137961218,4.678441580526522,253.7312617382254,44.31469059826254
-0.4627601860596884,4.697406459232636,250.31291353480518,44.31469059826254
-0.8746589826346136,4.638191341235684,217.32335640261385,44.31469059826254
-1.0956032041180794,4.682633795108415,217.49306848005017,39.88322153843628
-0.9856806481572453,4.962708726537347,302.6442696140318,39.88322153843628
-1.1968786620909104,5.067803043035805,325.99852475249816,39.88322153843628
-1.569390572064603,5.061874196577383,302.8875329468729,39.88322153843628
-2.021253657468148,4.91295765229798,232.49671619028425,39.88322153843628
-2.252415068984919,4.722215610960928,171.67234073655314,35.894899384592655
-2.5618848940248315,4.855700262717197,196.6221010638582,35.894899384592655
-2.833852797975298,4.756117228165398,166.695003796952,35.894899384592655
-2.9403153452263417,4.721694212668383,158.22670692395442,35.894899384592655
-3.105369965364087,4.274878159821034,75.25194200327567,35.894899384592655
-3.051289077621804,4.217131493132854,66.1861195723446,35.894899384592655
-2.959505729774266,4.21883570486557,65.36154767653893,35.894899384592655
-3.2391091702030064,4.099564701939112,56.02781576641832,35.894899384592655
-3.5744438663389047,4.307124321985025,100.642848924616,32.30540944613339
-3.7871313819841923,3.9591584666564006,77.20286353358654,32.30540944613339
-3.5083528870224985,4.208787546134198,82.36070570701231,32.30540944613339
-3.7092746807947843,3.8554446217548546,61.012664673333894,32.30540944613339
-3.8064428794565544,3.366973167586784,47.285438830591744,32.30540944613339
-3.8683033212709805,3.476600537135041,56.843737904615686,32.30540944613339
-3.9510136116348042,3.004140304062703,61.69294902966645,32.30540944613339
-3.3054202129015993,2.6765518452934263,16.641211752464788,29.07486850152005
-3.3896048509631713,2.690016882495366,20.052845538602423,29.07486850152005
-3.7717475447688984,2.5728016077632554,50.86977581819865,29.07486850152005
-3.5324738697269313,2.426508242502416,36.819760857127164,29.07486850152005
-3.63876872699323,2.355290453301235,47.044662533175156,29.07486850152005
-3.1582088929119134,2.6428234127431915,12.687363655221946,29.07486850152005
-3.0951460358141802,2.3107656073761165,23.408196459230954,29.07486850152005
-3.026267954591968,2.4185783203033364,17.778000339702466,29.07486850152005
-2.9913550969032765,2.6601904576563142,8.865865328758725,29.07486850152005
-2.5092354482977943,3.083169717995475,2.626250712243022,26.167381651368046
-2.15321812594385,3.241550948846813,11.582005733328561,26.167381651368046
-2.242043547659449,2.8910314525129297,10.281435889866717,26.167381651368046
-2.0247417617983894,2.931185502853882,15.942225446014634,26.167381651368046
-1.9565630093755417,3.106018285207324,17.0082646265108,26.167381651368046
-2.3319904427463065,3.2141721207465013,6.509278406341705,26.167381651368046
-2.117799330574591,3.574765740889567,22.048567295157227,26.167381651368046
-2.0661426912875847,4.00973085564271,56.57092474046253,26.167381651368046
-2.1133350349799542,3.8587537534289043,40.525586003548945,26.167381651368046
-2.29843131696839,3.989262096248768,46.754370994832584,23.55064348623124
-2.0532107724140203,3.9846910258276185,54.41246057942798,23.55064348623124
-2.0166981291432666,3.998066042548458,57.16412853408938,23.55064348623124
-1.7352179514241701,3.652574795363793,40.02076151926132,23.55064348623124
-1.702569386449468,3.6501472801722237,41.16607647292085,23.55064348623124
-1.3229161661995792,3.816840197353763,68.52249393959943,23.55064348623124
-1.544934286138417,3.5050314770836413,40.08309056449637,23.55064348623124
-1.7056634577834355,3.5059171389216224,33.8782463423808,23.55064348623124
-1.9831530589342656,3.0378346696119336,16.295176320602547,23.55064348623124
-1.9693249385430276,3.4896621379225405,23.48606868955666,23.55064348623124
-1.5411797544096164,3.088744173011648,31.64584853291968,23.55064348623124
-1.9574351009575852,3.262851817819466,18.105613764315823,21.195579137608117
-1.6275655017329447,2.891203661633203,29.88180546446343,21.195579137608117
-2.1190660628314757,3.094376079158995,11.871499236004793,21.195579137608117
-2.3876901830475066,3.495191038666641,11.254869583698454,21.195579137608117
-2.4121348936499176,3.7988502371771538,27.10365963658758,21.195579137608117
-2.3421564337974097,3.559093978127083,14.87842510670658,21.195579137608117
-2.823201413096518,3.161471009559832,0.046887474473344445,21.195579137608117
-2.605537667948519,3.5305388401783535,8.638098471912015,21.195579137608117
-2.265352590326236,3.473398512427734,13.570177769228792,21.195579137608117
-2.6384470661825428,3.0237127458391257,1.2756177934887178,19.076021223847306
-3.0965242483651245,3.2051867586512053,3.2483995298449266,19.076021223847306
-3.0216437716585256,3.5299319122446966,8.704099315156215,19.076021223847306
-3.1158210487032765,3.2555853350194113,4.090309214501343,19.076021223847306
-3.3986771353571594,2.8333535092770537,17.074512761708192,19.076021223847306
-3.023414286227716,2.7781107263493223,6.160226705607018,19.076021223847306
-3.3875124123460987,3.0922625213770036,13.408402977122575,19.076021223847306
-3.385242568742679,3.3157563269315,14.626211283981904,19.076021223847306
-3.547185103389567,3.2458464660953625,23.313279658738228,19.076021223847306
-3.307437051641391,3.332903251883201,11.347557971254183,17.168419101462575
-3.235229504122282,3.225109167480997,7.273479220542163,17.168419101462575
-3.3485129460452843,2.919236282850485,13.144383099624882,17.168419101462575
-3.435935631344659,2.93123677785973,17.363899130447724,17.168419101462575
-3.537241729724011,3.223716608806032,22.448754533246642,17.168419101462575
-3.4082185686754793,3.142173793439122,14.409707889090972,17.168419101462575
-3.4050260523986413,3.6141972032336485,24.772377528179014,17.168419101462575
-3.5694188660860133,3.5797459618840906,33.34844205218072,17.168419101462575
-3.4255596813689873,3.275873274194995,16.176271091556185,15.451577191316318
-3.1754274404648832,3.492226561714401,10.714824652065797,15.451577191316318
-2.941720306436624,3.3262027815607227,2.2189154621545457,15.451577191316318
-2.719859631182988,3.5449240464782457,8.106583804287363,15.451577191316318
-2.6614464489163128,3.813895183221419,23.867444520754876,15.451577191316318
-3.30905544306378,2.9494187961739238,10.997796671565741,13.906419472184686
-3.409481861374477,2.45655593995589,28.632320196152264,13.906419472184686
-3.0469313370645588,2.8788690318610968,4.4460146786677965,13.906419472184686
-3.3467948919937944,3.203254752323747,11.596583930617939,13.906419472184686
-2.916858112721182,3.204076927396018,0.6291169353451312,13.906419472184686
-2.480395901995074,3.363288383677058,5.556995102656328,13.906419472184686
-2.8451153421336923,3.217493841806001,0.3546557461633199,13.906419472184686
-2.888357284163834,3.3565805083308335,2.3885074383296407,12.515777524966218
-3.206493657702526,3.5010226948849814,11.948229916572554,12.515777524966218
-3.2760871659095674,3.186062517101992,8.535097899054227,12.515777524966218
-2.790034880014467,3.4905828228158056,5.807433132110606,12.515777524966218
-3.018066718726664,3.018948985555826,2.088893338464379,12.515777524966218
-3.025745956959571,3.158515235968724,1.7281393598006671,12.515777524966218
-2.79671824793881,3.043984211792581,0.29989058476087255,12.515777524966218
-3.0843840831631173,3.225019932772929,3.122281034108766,12.515777524966218
-2.745588080614384,2.828908264351093,3.4380660016847067,11.264199772469597
-2.45675387768447,3.199364055805877,3.7223280333012267,11.264199772469597
-2.181727841215348,3.192326248660776,10.307226190491788,11.264199772469597
-1.7171150848608514,3.5161342255305708,33.86362031355729,11.264199772469597
-1.39651607028669,3.229811063394892,38.01349638727379,11.264199772469597
-1.6410407719373499,3.5974816380537105,40.67659128376944,11.264199772469597
-2.0560510627269837,3.5997760388739906,25.295384634658163,11.264199772469597
-2.5070175655203464,3.250027078667019,3.260158815906167,11.264199772469597
-2.592799830792914,3.6173584465671866,12.633072997805531,11.264199772469597
-2.1280552064206772,3.4213723335736987,15.947262779752773,11.264199772469597
-1.6776832877247787,3.5607405295179215,37.39679906645229,10.137779795222638
-1.8921672929581972,3.630675206106165,32.75770093350211,10.137779795222638
-1.4094990313030897,3.4649596104274147,43.71864391234336,10.137779795222638
-1.1895898249086678,3.2469525830745853,45.70640641672793,10.137779795222638
-1.4865472144499434,2.8648854169344724,35.18691398802688,10.137779795222638
-1.2657796921247677,2.6211086143460625,47.87118387738392,10.137779795222638
-1.1903617262473656,2.2500940531412104,63.55295245241643,10.137779795222638
-1.3855261969232053,2.0907108916324204,64.97043799294025,10.137779795222638
-0.8886014083538989,2.8689304515872562,54.01406596471595,9.124001815700375
-0.6740184164002322,3.310372481909531,63.13820497157278,9.124001815700375
-1.1709827628472753,3.629705435800099,61.02693017826297,9.124001815700375
-1.341642230900215,3.296069404450072,41.21901031588761,9.124001815700375
-1.2469181601625845,3.2709309499905372,44.13419059182874,9.124001815700375
-1.5144025847832197,2.901885924202621,33.70326406513725,9.124001815700375
-1.8029883947639724,3.1545385730974194,22.429406990936858,8.211601634130338
-2.058319383488027,3.5444492010582844,22.644766024515583,8.211601634130338
-1.7034061943887036,3.2783096479829084,27.41090145395117,8.211601634130338
-2.0235208176113404,2.8938387508551813,16.513814962089004,8.211601634130338
-2.4172370397334575,3.199768753152608,4.505123337413259,8.211601634130338
-2.738851999346153,3.026610486995973,0.5574990279271916,7.390441470717304
-2.7100627382550035,2.9490727053802344,1.5253599236708661,7.390441470717304
-2.6156781463341185,2.636088440687399,9.428281915501579,7.390441470717304
-2.225709845430264,2.6364295956300903,16.802033359608647,7.390441470717304
-2.6714468753712928,2.464661305723116,14.894019096542293,7.390441470717304
-2.421245887781664,2.946289535243098,5.350226553354597,6.651397323645574
-2.532278108406767,2.558084280152833,13.049832658482226,6.651397323645574
-2.66638214555801,2.6228432487186284,9.374505470244884,6.651397323645574
-2.3838479138760578,2.9539268171571864,6.018567066923208,6.651397323645574
-2.255243220253467,2.795499636480662,11.799107915587953,6.651397323645574
-2.4790434177299785,3.1552591686417495,3.1140521249633126,6.651397323645574
-2.9425085702630747,2.966788461823125,1.691945439450292,6.651397323645574
-2.5766773285507334,3.185402003496654,1.706428982088334,6.651397323645574
-2.4416838914873633,3.297316698868462,5.077259293430066,5.986257591281016
-2.6921882818043863,3.018437266443435,0.8761158733149526,5.986257591281016
-2.5634809651646133,3.079599867478978,1.826035355277813,5.986257591281016
-2.4835790298622866,2.8652309804878997,5.49068577446722,5.986257591281016
-2.437574222018956,2.943644519245935,5.068284245178016,5.387631832152914
-1.9905928776747734,3.1517397863007193,15.988448615567323,5.387631832152914
-2.0623686987937453,2.82179483797659,16.614026772005946,5.387631832152914
-2.201242442426287,2.888590428624683,11.401314785630621,5.387631832152914
-2.1500695094317166,2.9600755810380805,11.8273079659912,5.387631832152914
-2.2180040199133533,3.2075374709740867,9.39919959566732,5.387631832152914
-2.2839479835589223,2.904135627685304,9.013614366212005,5.387631832152914
-2.212685031218342,3.0962805227518055,9.186603124441348,5.387631832152914
-2.2495946933791817,2.8461943124580493,10.887128057481528,5.387631832152914
-2.737991796650204,2.6542462231197668,7.973144571748527,4.848868648937623
-3.065602095041999,2.554505768871669,13.439432419684417,4.848868648937623
-3.224065729324186,2.785461629406784,10.830220381516206,4.848868648937623
-2.8783884705844,3.231542334168647,0.5855748817596409,4.848868648937623
-2.400871967880637,3.233427117732348,5.120845675754854,4.363981784043861
-2.892496474813402,3.507704098095959,6.579587066747978,4.363981784043861
-2.8723868011222002,3.62724531150634,11.558705929282299,4.363981784043861
-2.8488410600570853,3.220160073036853,0.38394704845733996,4.363981784043861
-2.73533642572494,3.037609844547792,0.4890430401573151,3.927583605639475
-2.8547144842654637,3.305023503227879,1.3481153031587807,3.927583605639475
-3.3483812254390615,3.1181057885111403,11.47894163384553,3.927583605639475
-3.119645099467846,2.692120511530598,10.277791413777214,3.927583605639475
-3.27373033101156,2.5434479154681093,19.586031852694358,3.5348252450755275
-3.4359788481083555,2.6454233500301,23.72986100916361,3.5348252450755275
-3.2265823846553014,2.3850015430596923,23.82164582724331,3.5348252450755275
-2.7638677505329206,2.315764819741466,20.462280323979396,3.5348252450755275
-2.450320186562819,2.38058394172617,21.152190548529873,3.5348252450755275
-2.417118358744103,2.9531816762266234,5.343378725031078,3.181342720567975
-2.7225797774828995,3.0301516646046256,0.6031254325298652,3.181342720567975
-2.9166595179645602,2.9787758550670986,1.324888492029411,3.181342720567975
-2.7176456977604126,2.9512601480321363,1.455234837188572,3.181342720567975
-2.316826162820335,2.998796158697296,7.040436504431893,2.8632084485111777
-2.5670494554061607,2.605724479060009,10.969452156566513,2.8632084485111777
-3.050719457942484,2.929541866892052,3.685265538561907,2.57688760366006
-2.574385800339484,3.1779539440993667,1.7026612157651633,2.57688760366006
